case_id,holding_id,ruling_direction,pro_ds,primary_concept,concept_cluster,chamber,chamber_grouped,core_holding,direction_justification,p_hat_insample,p_hat_loo,pearson_resid,deviance_resid,loo_surprise,loo_error,cooks_d
C-604/22,2,MIXED,0,JOINT_CONTROLLERS_DEFINITION,ACTORS,FOURTH,FOURTH,"A sectoral organization establishing binding technical rules for consent management is a joint controller even without direct data access, but controllership does not automatically extend to subsequent third-party processing.","Broad joint controller interpretation extends accountability but limits do not automatically extend to subsequent processing, balancing controller burden.",0.764027043415452,0.7793775026395678,-1.799381489134905,-1.6994340653676379,0.7793775026395678,0.7793775026395678,0.011133373519061525
C-61/19,1,PRO_DATA_SUBJECT,1,CONSENT_BASIS,LAWFULNESS,SECOND,OTHER,"Valid consent requires active behaviour by the data subject with prior clear information, and cannot be established through pre-ticked boxes, misleading contract terms, or requirements to formally refuse consent.","The Court imposes strict requirements on controllers for demonstrating valid consent, rejecting pre-ticked boxes and requiring active behaviour from data subjects.",0.74646557739564,0.7394298136588435,0.5827919889013734,0.764729723577169,0.2605701863411565,-0.2605701863411565,0.0016098773997536813
C-621/22,1,PRO_DATA_SUBJECT,1,LEGITIMATE_INTERESTS,LAWFULNESS,NINTH,OTHER,"Commercial interests can constitute legitimate interests under Article 6(1)(f) GDPR, but processing must be strictly necessary and fundamental rights must not override the legitimate interest.","The Court emphasizes strict necessity, data minimization, and reasonable expectations of data subjects, suggesting that selling member data without consent is unlikely to satisfy Article 6(1)(f) requirements.",0.6388753246488945,0.6250391646642423,0.751831512289032,0.9466213115461535,0.37496083533575775,-0.37496083533575775,0.003734455217942424
C-634/21,1,PRO_DATA_SUBJECT,1,AUTOMATED_DECISION_MAKING,RIGHTS,FIRST,FIRST,Credit scoring by a credit information agency constitutes automated individual decision-making under Article 22(1) GDPR when a third party relies strongly on that score for contractual decisions.,"Broad interpretation of automated decision-making extends Article 22 protections to credit scoring, expanding data subject rights and controller obligations.",0.9025034715353483,0.8985068025992112,0.3286776213193646,0.45295196700298357,0.10149319740078877,-0.10149319740078877,0.0007600031768284385
C-638/23,1,MIXED,0,CONTROLLER_DEFINITION,ACTORS,EIGHTH,OTHER,National law may designate an auxiliary administrative entity without legal personality as controller if it can fulfil controller obligations and the law determines the scope of processing.,Allows entities without legal personality to be controllers (pro-controller flexibility) but requires them to fulfill all controller obligations toward data subjects (pro-data subject protection).,0.764027043415452,0.7793775026395678,-1.799381489134905,-1.6994340653676379,0.7793775026395678,0.7793775026395678,0.011133373519061525
C-645/19,1,MIXED,0,ONE_STOP_SHOP,ENFORCEMENT,GRAND_CHAMBER,GRAND_CHAMBER,A non-lead supervisory authority may initiate legal proceedings regarding cross-border processing only in specific situations where GDPR confers decision-making competence on it.,Allows non-lead DPA to bring proceedings in limited circumstances but confirms one-stop-shop constraints on enforcement powers.,0.6000853757779593,0.6149372674408571,-1.2249627389852658,-1.3538864015126921,0.6149372674408571,0.6149372674408571,0.006356814174992949
C-645/19,2,PRO_DATA_SUBJECT,1,DPA_POWERS,ENFORCEMENT,GRAND_CHAMBER,GRAND_CHAMBER,A non-lead supervisory authority may bring legal proceedings without requiring the controller to have an establishment in that authority's Member State.,Expands DPA enforcement capacity by removing establishment requirement as precondition for legal action in cross-border cases.,0.41131344370371387,0.3851590090177988,1.1963427075538025,1.3329664049756416,0.6148409909822012,-0.6148409909822012,0.011119910678631493
C-645/19,3,PRO_DATA_SUBJECT,1,DPA_POWERS,ENFORCEMENT,GRAND_CHAMBER,GRAND_CHAMBER,A non-lead supervisory authority may bring proceedings against any establishment of a controller if processing occurs in context of that establishment's activities.,Broad interpretation of establishment activities allows DPA enforcement against local establishments even when main establishment is elsewhere.,0.764027043415452,0.7592458784033602,0.5557465192809729,0.7336921606524586,0.24075412159663978,-0.24075412159663978,0.0010620226655050598
C-645/19,4,PRO_DATA_SUBJECT,1,DPA_POWERS,ENFORCEMENT,GRAND_CHAMBER,GRAND_CHAMBER,Legal proceedings commenced before GDPR application may continue under prior Directive for pre-existing infringements and under GDPR for subsequent ones.,Preserves DPA ability to continue enforcement proceedings spanning transition from Directive to GDPR without dismissal.,0.41131344370371387,0.38515900901779865,1.1963427075538025,1.3329664049756416,0.6148409909822014,-0.6148409909822014,0.011119910678631493
C-645/19,5,PRO_DATA_SUBJECT,1,DPA_POWERS,ENFORCEMENT,GRAND_CHAMBER,GRAND_CHAMBER,"Article 58(5) has direct effect, allowing supervisory authorities to rely on it for legal proceedings even without national implementation.",Strengthens DPA enforcement capacity by ensuring legal standing exists directly from GDPR regardless of national transposition.,0.41131344370371387,0.38515900901779865,1.1963427075538025,1.3329664049756416,0.6148409909822014,-0.6148409909822014,0.011119910678631493
C-65/23,1,PRO_DATA_SUBJECT,1,MEMBER_STATE_DISCRETION,OTHER,EIGHTH,OTHER,"National rules adopted under Article 88(1) GDPR for employment data processing must also comply with the requirements of Articles 5, 6(1), and 9(1) and (2) GDPR.",Limits Member State discretion by requiring full compliance with core GDPR data protection principles even when adopting specific employment rules.,0.6388753246488945,0.6250391646642424,0.751831512289032,0.9466213115461535,0.37496083533575764,-0.37496083533575764,0.003734455217942424
C-65/23,2,PRO_DATA_SUBJECT,1,MEMBER_STATE_DISCRETION,OTHER,EIGHTH,OTHER,"National courts must conduct full judicial review of collective agreements to verify necessity of data processing, notwithstanding the parties' margin of discretion.",Ensures employees can challenge collective agreements that inadequately protect their data rights through full judicial review.,0.8349269113527461,0.8271795731364205,0.4446455075375096,0.6006847580494233,0.17282042686357946,-0.17282042686357946,0.001615007966299825
C-655/23,1,MIXED,0,REMEDIES_COMPENSATION,ENFORCEMENT,FOURTH,FOURTH,"The GDPR does not provide a judicial remedy for data subjects to obtain preventive injunctions against future unlawful processing, but Member States may establish such remedies under national law.","While not creating a new EU-level remedy, the ruling preserves Member State discretion to provide preventive remedies, neither expanding nor restricting existing rights.",0.6000853757779593,0.6149372674408571,-1.2249627389852658,-1.3538864015126921,0.6149372674408571,0.6149372674408571,0.006356814174992949
C-655/23,2,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,ENFORCEMENT,FOURTH,FOURTH,"Non-material damage under Article 82(1) includes negative feelings such as fear or annoyance caused by loss of control over personal data, potential misuse, or reputational harm from unauthorized data transmission.",Broad interpretation of non-material damage to include negative feelings without requiring a severity threshold expands data subjects' ability to claim compensation.,0.764027043415452,0.7592458784033602,0.5557465192809729,0.7336921606524586,0.24075412159663978,-0.24075412159663978,0.0010620226655050598
C-655/23,3,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,ENFORCEMENT,FOURTH,FOURTH,The degree of fault on the part of the controller cannot be taken into account when assessing the amount of compensation for non-material damage under Article 82(1) GDPR.,"Excluding degree of fault from damage assessment limits the amount controllers may have to pay, preventing punitive or enhanced damages based on culpability.",0.6000853757779593,0.6149372674408571,-1.2249627389852658,-1.3538864015126921,0.6149372674408571,0.6149372674408571,0.006356814174992949
C-655/23,4,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,ENFORCEMENT,FOURTH,FOURTH,Obtaining a prohibitory injunction under national law cannot reduce or replace the financial compensation for non-material damage payable under Article 82(1) GDPR.,Preventing reduction or substitution of financial compensation ensures data subjects receive full monetary redress regardless of other remedies obtained.,0.6000853757779593,0.5901530182500075,0.8163513613578837,1.010626875682028,0.40984698174999246,-0.40984698174999246,0.002823241321338116
C-659/22,1,PRO_DATA_SUBJECT,1,SCOPE_MATERIAL,SCOPE,EIGHTH,OTHER,Verification of COVID-19 certificates using a mobile application constitutes processing of personal data within the meaning of Article 4(2) GDPR.,Broad interpretation of processing captures mobile app verification activities that might otherwise escape GDPR regulation.,0.74646557739564,0.7394298136588436,0.5827919889013734,0.764729723577169,0.26057018634115636,-0.26057018634115636,0.0016098773997536813
C-667/21,1,PRO_CONTROLLER,0,SPECIAL_CATEGORIES_CONDITIONS,SPECIAL_CATEGORIES,THIRD,THIRD,"The Article 9(2)(h) exception applies when a medical service processes health data of its own employee to assess working capacity, provided it acts as medical service not employer.","Allows medical service to process health data of its own employees, recognizing dual function and rejecting requirement for neutral third party.",0.45051773389779753,0.4698686102238903,-0.9054805064140953,-1.0943297295136225,0.4698686102238903,0.4698686102238903,0.006114411667564095
C-667/21,2,MIXED,0,SPECIAL_CATEGORIES_CONDITIONS,SPECIAL_CATEGORIES,THIRD,THIRD,"Article 9(3) does not require controllers to prevent all colleagues from accessing employee health data, though Member State law or security principles may impose such obligations.","Does not require absolute colleague exclusion under Article 9(3), but recognizes Member States may impose such requirements and security principles apply.",0.2625866694576393,0.2707101693059449,-0.5967340850420819,-0.780521256062378,0.2707101693059449,0.2707101693059449,0.0018860497588067875
C-667/21,3,PRO_DATA_SUBJECT,1,SPECIAL_CATEGORIES_CONDITIONS,SPECIAL_CATEGORIES,THIRD,THIRD,Processing health data under Article 9(2)(h) must also satisfy at least one lawfulness condition under Article 6(1) in addition to Article 9 requirements.,"Requires cumulative compliance with both Article 9 and Article 6(1), increasing controller obligations for health data processing.",0.2625866694576393,0.24008979138585346,1.6757883026122826,1.6353434392089832,0.7599102086141465,-0.7599102086141465,0.014874068090789392
C-667/21,4,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,"The right to compensation under Article 82(1) fulfils a compensatory function only, not a dissuasive or punitive function.","Rejects punitive damages function, limiting compensation to actual damage suffered and excluding consideration of infringement gravity.",0.2625866694576393,0.2707101693059449,-0.5967340850420819,-0.780521256062378,0.2707101693059449,0.2707101693059449,0.0018860497588067875
C-667/21,5,MIXED,0,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,"Controller liability under Article 82 requires fault, which is presumed but rebuttable; fault severity does not affect damages amount.","Presumed fault benefits data subjects by reversing burden of proof, but excluding fault severity from damages calculation benefits controllers.",0.45051773389779753,0.4698686102238902,-0.9054805064140953,-1.0943297295136225,0.4698686102238902,0.4698686102238902,0.006114411667564095
C-673/17,1,PRO_DATA_SUBJECT,1,CONSENT_BASIS,LAWFULNESS,GRAND_CHAMBER,GRAND_CHAMBER,Consent for cookie storage is not valid when obtained through a pre-checked checkbox that users must deselect to refuse consent.,Strict interpretation of consent requiring active affirmative action protects users against unwanted cookie tracking via default pre-checked boxes.,0.74646557739564,0.7394298136588435,0.5827919889013734,0.764729723577169,0.2605701863411565,-0.2605701863411565,0.0016098773997536813
C-673/17,2,PRO_DATA_SUBJECT,1,SCOPE_MATERIAL,SCOPE,GRAND_CHAMBER,GRAND_CHAMBER,The consent requirement for cookie storage applies regardless of whether the stored information constitutes personal data.,"Extends protection to all information stored on user terminal equipment, not just personal data, broadening scope of user privacy protection.",0.764027043415452,0.7592458784033603,0.5557465192809729,0.7336921606524586,0.24075412159663967,-0.24075412159663967,0.0010620226655050598
C-673/17,3,PRO_DATA_SUBJECT,1,TRANSPARENCY,PRINCIPLES,GRAND_CHAMBER,GRAND_CHAMBER,Service providers must inform users about cookie duration and whether third parties may access the cookies.,"Expands transparency obligations by requiring disclosure of cookie duration and third-party access, enhancing user information rights.",0.6000853757779593,0.5901530182500077,0.8163513613578837,1.010626875682028,0.40984698174999235,-0.40984698174999235,0.002823241321338116
C-683/21,1,PRO_DATA_SUBJECT,1,CONTROLLER_DEFINITION,ACTORS,GRAND_CHAMBER,GRAND_CHAMBER,"An entity commissioning a mobile app may be a controller if it participated in determining processing purposes and means, even without performing processing operations itself.","Broad interpretation of controller captures entities that commission apps but do not themselves process data, expanding accountability.",0.764027043415452,0.7592458784033603,0.5557465192809729,0.7336921606524586,0.24075412159663967,-0.24075412159663967,0.0010620226655050598
C-683/21,2,PRO_DATA_SUBJECT,1,JOINT_CONTROLLERS_DEFINITION,ACTORS,GRAND_CHAMBER,GRAND_CHAMBER,"Joint controller classification does not require a formal arrangement between entities regarding purposes, means, or terms of joint control.","Broadens joint controller status by not requiring formal arrangements, making it easier to hold multiple parties accountable.",0.2625866694576393,0.24008979138585346,1.6757883026122826,1.6353434392089832,0.7599102086141465,-0.7599102086141465,0.014874068090789392
C-683/21,3,PRO_DATA_SUBJECT,1,PERSONAL_DATA_SCOPE,SCOPE,GRAND_CHAMBER,GRAND_CHAMBER,"Using personal data for IT testing constitutes processing unless the data are anonymous, anonymized, or fictitious relating to non-existent persons.","Broad interpretation of processing covers IT testing purposes, expanding GDPR applicability to development activities.",0.41131344370371387,0.3851590090177988,1.1963427075538025,1.3329664049756416,0.6148409909822012,-0.6148409909822012,0.011119910678631493
C-683/21,4,MIXED,0,ADMINISTRATIVE_FINES,ENFORCEMENT,GRAND_CHAMBER,GRAND_CHAMBER,Administrative fines require intentional or negligent infringement; controllers may be fined for processor operations unless processor acted outside the agreed framework.,Requires fault for fines (pro-controller) but allows controller liability for processor actions within agreed scope (pro-data subject).,0.6000853757779593,0.6149372674408571,-1.2249627389852658,-1.3538864015126921,0.6149372674408571,0.6149372674408571,0.006356814174992949
C-687/21,1,PRO_CONTROLLER,0,SECURITY,OTHER,THIRD,THIRD,Employee error in providing documents containing personal data to an unauthorized third party is not sufficient in itself to conclude that the controller's technical and organizational measures were inappropriate.,"Holding prevents automatic finding of inadequate security measures based solely on occurrence of a breach, requiring concrete assessment that benefits controllers.",0.74646557739564,0.7669439934042004,-1.7158780808856362,-1.6566566788584345,0.7669439934042004,0.7669439934042004,0.013955278563714315
C-687/21,2,NEUTRAL_OR_UNCLEAR,0,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,"The right to compensation under Article 82 fulfills a compensatory function requiring full compensation for damage suffered, not a punitive function.",Clarifies the nature of compensation without expanding or limiting rights in a way that favors either party.,0.2625866694576393,0.270710169305945,-0.5967340850420819,-0.780521256062378,0.270710169305945,0.270710169305945,0.0018860497588067875
C-687/21,3,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,Article 82 does not require that the severity of the controller's infringement be taken into consideration when determining compensation amounts.,"Limits compensation to actual damage without allowing increases based on severity of infringement, benefiting controllers facing minor but technically serious violations.",0.4345029753363331,0.46026780797649036,-0.8765591250415373,-1.0677548827944359,0.46026780797649036,0.46026780797649036,0.008005969175759535
C-687/21,4,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,A person seeking compensation must establish both an infringement of the GDPR and that the infringement caused material or non-material damage.,"Requires data subjects to prove actual damage beyond mere GDPR infringement, creating an additional burden that benefits controllers.",0.41131344370371387,0.4297170959529246,-0.8358808836907081,-1.029428384555569,0.4297170959529246,0.4297170959529246,0.005428487871323692
C-687/21,5,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,"When an unauthorized third party did not become aware of personal data, mere fear of future misuse does not constitute non-material damage sufficient for compensation.","Excludes compensation for hypothetical fear when unauthorized party did not actually access the data, limiting recoverable non-material damage.",0.764027043415452,0.7793775026395678,-1.799381489134905,-1.6994340653676379,0.7793775026395678,0.7793775026395678,0.011133373519061525
C-710/23,1,PRO_DATA_SUBJECT,1,PERSONAL_DATA_SCOPE,SCOPE,FIRST,FIRST,"Data identifying a natural person representing a legal person (name, surname, signature, contact details) constitutes personal data, and its disclosure is processing regardless of purpose.","Broad interpretation of personal data scope includes representatives of legal persons, expanding GDPR protection.",0.74646557739564,0.7394298136588435,0.5827919889013734,0.764729723577169,0.2605701863411565,-0.2605701863411565,0.0016098773997536813
C-710/23,2,MIXED,0,MEMBER_STATE_DISCRETION,OTHER,FIRST,FIRST,National case-law requiring prior consultation of data subjects before disclosure of official documents is permissible provided it does not impose disproportionate restrictions on public access.,Permits national data subject protections but limits them through proportionality to protect public access rights.,0.7009636152684642,0.7768232743482223,-1.5310371224290364,-1.5538275483009725,0.7768232743482223,0.7768232743482223,0.048661485820816454
C-740/22,1,PRO_DATA_SUBJECT,1,PERSONAL_DATA_SCOPE,SCOPE,SIXTH,OTHER,Oral disclosure of information on criminal proceedings concerning a natural person constitutes processing of personal data falling within the GDPR's material scope when the data form part of a filing system.,Broad interpretation of processing to include oral disclosure expands GDPR scope and prevents circumvention of data protection rules.,0.764027043415452,0.7592458784033602,0.5557465192809729,0.7336921606524586,0.24075412159663978,-0.24075412159663978,0.0010620226655050598
C-740/22,2,PRO_DATA_SUBJECT,1,SPECIAL_CATEGORIES_CONDITIONS,SPECIAL_CATEGORIES,SIXTH,OTHER,Criminal conviction data in court filing systems cannot be disclosed orally to any person for public access purposes without the requester establishing a specific interest in obtaining the data.,"Court requires specific interest to be established before disclosure, prioritizing data subject privacy over unrestricted public access to criminal records.",0.8349269113527461,0.8271795731364205,0.4446455075375096,0.6006847580494233,0.17282042686357946,-0.17282042686357946,0.001615007966299825
C-741/21,1,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,An infringement of GDPR provisions conferring rights on data subjects is not sufficient in itself to constitute non-material damage requiring compensation.,"Requires data subjects to prove actual damage beyond mere GDPR infringement, raising the threshold for compensation claims.",0.74646557739564,0.7669439934042006,-1.7158780808856362,-1.6566566788584345,0.7669439934042006,0.7669439934042006,0.013955278563714315
C-741/21,2,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,A controller cannot be exempted from liability merely by claiming that damage was caused by an employee's failure to follow instructions.,"Controllers remain liable for employee failures and cannot easily escape responsibility, strengthening data subject compensation rights.",0.764027043415452,0.7592458784033602,0.5557465192809729,0.7336921606524586,0.24075412159663978,-0.24075412159663978,0.0010620226655050598
C-741/21,3,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,ENFORCEMENT,THIRD,THIRD,"Administrative fine criteria under Article 83 do not apply to compensation assessment, and multiple infringements do not increase damages beyond actual harm suffered.","Limits compensation to actual damage suffered without punitive elements, preventing inflation of damages through multiple infringement counts.",0.2625866694576393,0.27071016930594494,-0.5967340850420819,-0.780521256062378,0.27071016930594494,0.27071016930594494,0.0018860497588067875
C-757/22,1,PRO_DATA_SUBJECT,1,REPRESENTATIVE_ACTIONS,ENFORCEMENT,FOURTH,FOURTH,Consumer protection associations may bring representative actions under Article 80(2) GDPR for violations of controller information obligations under Articles 12(1) and 13(1)(c) and (e).,"Broad interpretation of standing requirements allows consumer associations to bring actions for transparency violations, enhancing enforcement of data subject rights.",0.764027043415452,0.7592458784033602,0.5557465192809729,0.7336921606524586,0.24075412159663978,-0.24075412159663978,0.0010620226655050598
C-768/21,1,PRO_CONTROLLER,0,DPA_POWERS,ENFORCEMENT,FIRST,FIRST,"When a personal data breach is established, the supervisory authority is not required to exercise corrective powers where such action is not appropriate, necessary, or proportionate.","The ruling confirms that supervisory authorities have discretion not to impose fines or corrective measures even when a breach is established, reducing enforcement pressure on controllers.",0.6388753246488945,0.6631077273189944,-1.3300852427985554,-1.4272575234969147,0.6631077273189944,0.6631077273189944,0.011688133311203733
C-77/21,1,PRO_CONTROLLER,0,DATA_PROTECTION_PRINCIPLES,PRINCIPLES,FIRST,FIRST,The purpose limitation principle does not preclude copying personal data to a test database for testing and error correction where such processing is compatible with the initial collection purposes.,The Court permits controllers flexibility to copy data to test databases for legitimate operational purposes without requiring separate consent or legal basis.,0.6000853757779593,0.6149372674408571,-1.2249627389852658,-1.3538864015126921,0.6149372674408571,0.6149372674408571,0.006356814174992949
C-77/21,2,PRO_DATA_SUBJECT,1,DATA_PROTECTION_PRINCIPLES,PRINCIPLES,FIRST,FIRST,The storage limitation principle precludes retaining personal data in a test database longer than necessary for conducting tests and correcting errors.,"The Court strictly enforces storage limitation, rejecting the controller's oversight argument and requiring deletion once the test purpose is fulfilled.",0.6166728816695944,0.5929477289494542,0.7884194811135665,0.9832767374910653,0.40705227105054576,-0.40705227105054576,0.0067513301825603105
C-807/21,1,PRO_DATA_SUBJECT,1,ADMINISTRATIVE_FINES,ENFORCEMENT,GRAND_CHAMBER,GRAND_CHAMBER,National law cannot require that a GDPR infringement be attributed to an identified natural person before imposing an administrative fine on a legal person controller.,Holding ensures effective enforcement by allowing direct fines on legal person controllers without requiring attribution to a natural person.,0.9025034715353483,0.8985068025992115,0.3286776213193646,0.45295196700298357,0.10149319740078855,-0.10149319740078855,0.0007600031768284385
C-807/21,2,PRO_CONTROLLER,0,ADMINISTRATIVE_FINES,ENFORCEMENT,GRAND_CHAMBER,GRAND_CHAMBER,An administrative fine under Article 83 GDPR may only be imposed where the controller intentionally or negligently committed the infringement.,"Requires proof of intentional or negligent conduct before imposing administrative fines, rejecting strict liability.",0.74646557739564,0.7669439934042006,-1.7158780808856362,-1.6566566788584345,0.7669439934042006,0.7669439934042006,0.013955278563714315
C-817/19,1,NEUTRAL_OR_UNCLEAR,0,SCOPE_MATERIAL,SCOPE,GRAND_CHAMBER,GRAND_CHAMBER,"The GDPR applies to PNR data processing by private operators and to API/maritime directive processing, but not to PNR Directive processing carried out by PIUs or competent authorities.",The holding clarifies the boundary between GDPR and Directive 2016/680 without expanding or restricting rights.,0.2625866694576393,0.27071016930594494,-0.5967340850420819,-0.780521256062378,0.27071016930594494,0.27071016930594494,0.0018860497588067875
C-817/19,2,PRO_DATA_SUBJECT,1,DATA_PROTECTION_PRINCIPLES,PRINCIPLES,GRAND_CHAMBER,GRAND_CHAMBER,"The PNR Directive is valid when interpreted in light of Charter Articles 7, 8, 21 and 52(1), subject to strict interpretive safeguards limiting data scope, processing purposes, and automated assessment.","Court imposes strict interpretive limits on PNR Directive requiring narrow construction of data categories, assessment criteria, and processing purposes to protect fundamental rights.",0.8349269113527461,0.8271795731364205,0.4446455075375096,0.6006847580494233,0.17282042686357946,-0.17282042686357946,0.001615007966299825
C-817/19,3,PRO_DATA_SUBJECT,1,DATA_PROTECTION_PRINCIPLES,PRINCIPLES,GRAND_CHAMBER,GRAND_CHAMBER,"National legislation cannot authorize PNR data processing for purposes other than those expressly listed in Article 1(2) of the PNR Directive, such as intelligence service monitoring.","Precludes expansion of PNR data use to intelligence services or purposes beyond the directive's explicit objectives, limiting data processing scope.",0.74646557739564,0.7394298136588435,0.5827919889013734,0.764729723577169,0.2605701863411565,-0.2605701863411565,0.0016098773997536813
C-817/19,4,PRO_DATA_SUBJECT,1,DPA_INDEPENDENCE,ENFORCEMENT,GRAND_CHAMBER,GRAND_CHAMBER,"The PIU cannot also be designated as the competent authority to approve disclosure of PNR data after six months, as it lacks the required independence.","Strengthens procedural safeguards by requiring independent approval for data disclosure, preventing PIU from being both data processor and disclosure approver.",0.764027043415452,0.7592458784033602,0.5557465192809729,0.7336921606524586,0.24075412159663978,-0.24075412159663978,0.0010620226655050598
C-817/19,5,PRO_DATA_SUBJECT,1,DATA_PROTECTION_PRINCIPLES,PRINCIPLES,GRAND_CHAMBER,GRAND_CHAMBER,A general five-year PNR data retention period is unlawful; retention beyond six months requires objective material establishing a terrorism or serious crime risk for the specific passenger.,Significantly limits data retention by requiring individualized risk assessment; general retention beyond six months for passengers without risk indicators is prohibited.,0.8349269113527461,0.8271795731364205,0.4446455075375096,0.6006847580494233,0.17282042686357946,-0.17282042686357946,0.001615007966299825
C-817/19,6,NEUTRAL_OR_UNCLEAR,0,SCOPE_MATERIAL,SCOPE,GRAND_CHAMBER,GRAND_CHAMBER,The API Directive does not apply to intra-EU flights; it applies only to flights crossing external borders between Member States and third countries.,Clarifies territorial scope of API Directive without expanding or restricting data subject rights within that directive's framework.,0.41131344370371387,0.4297170959529247,-0.8358808836907081,-1.029428384555569,0.4297170959529247,0.4297170959529247,0.005428487871323692
C-817/19,7,PRO_DATA_SUBJECT,1,SCOPE_MATERIAL,SCOPE,GRAND_CHAMBER,GRAND_CHAMBER,"Extension of PNR system to all intra-EU flights requires genuine terrorist threat; otherwise must be limited to selected flights with specific indications, and cannot serve border control or immigration purposes.",Significantly restricts Member State power to extend PNR system to intra-EU transport; requires genuine terrorist threat or targeted selection with regular review.,0.8349269113527461,0.8271795731364205,0.4446455075375096,0.6006847580494233,0.17282042686357946,-0.17282042686357946,0.001615007966299825
C-817/19,8,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,ENFORCEMENT,GRAND_CHAMBER,GRAND_CHAMBER,National courts cannot limit temporal effects of declaring national PNR legislation illegal; evidence admissibility is for national law subject to equivalence and effectiveness principles.,"Prevents national courts from temporarily maintaining illegal surveillance legislation, ensuring immediate effect of Charter-based invalidity findings.",0.6000853757779593,0.5901530182500075,0.8163513613578837,1.010626875682028,0.40984698174999246,-0.40984698174999246,0.002823241321338116
